benchmark,matrix_size,num_threads,block_size,chunk_size,mflops
dmatdmatadd,60,16,1-4096,10,1489.97
dmatdmatadd,69,16,1-4096,10,1529.85
dmatdmatadd,79,16,1-4096,10,1642.13
dmatdmatadd,90,16,1-4096,10,1559.51
dmatdmatadd,103,16,1-4096,10,1490.81
dmatdmatadd,118,16,1-4096,10,1308.71
dmatdmatadd,135,16,1-4096,10,1115.09
dmatdmatadd,155,16,1-4096,10,1069.58
dmatdmatadd,176,16,1-4096,10,1057.03
dmatdmatadd,200,16,1-4096,10,717.316
dmatdmatadd,230,16,1-4096,10,871.661
dmatdmatadd,264,16,1-4096,10,1087.77
dmatdmatadd,300,16,1-4096,10,1330.41
dmatdmatadd,345,16,1-4096,10,1459.18
dmatdmatadd,396,16,1-4096,10,1828.8
dmatdmatadd,455,16,1-4096,10,2218.27
dmatdmatadd,523,16,1-4096,10,2296.46
dmatdmatadd,600,16,1-4096,10,2793.27
dmatdmatadd,690,16,1-4096,10,2802.17
dmatdmatadd,793,16,1-4096,10,3181.95
dmatdmatadd,912,16,1-4096,10,2875.84
dmatdmatadd,1048,16,1-4096,10,2026.78
dmatdmatadd,1200,16,1-4096,10,1366.2
dmatdmatadd,1380,16,1-4096,10,1166.02
dmatdmatadd,1587,16,1-4096,10,1087.93
dmatdmatadd,1825,16,1-4096,10,971.87
dmatdmatadd,2100,16,1-4096,10,930.41
dmatdmatadd,2415,16,1-4096,10,931.61
dmatdmatadd,2777,16,1-4096,10,910.034
dmatdmatadd,3193,16,1-4096,10,916.275
dmatdmatadd,3672,16,1-4096,10,919.555
dmatdmatadd,4222,16,1-4096,10,906.577
dmatdmatadd,4855,16,1-4096,10,919.394
dmatdmatadd,5583,16,1-4096,10,889.761
dmatdmatadd,6420,16,1-4096,10,911.937
dmatdmatadd,7000,16,1-4096,10,889.389
dmatdmatadd,1,16,1-4096,15,87.2303
dmatdmatadd,2,16,1-4096,15,280.538
dmatdmatadd,3,16,1-4096,15,539.962
dmatdmatadd,4,16,1-4096,15,828.064
dmatdmatadd,5,16,1-4096,15,927.49
dmatdmatadd,6,16,1-4096,15,1167.54
dmatdmatadd,7,16,1-4096,15,1408.78
dmatdmatadd,8,16,1-4096,15,1656.69
dmatdmatadd,9,16,1-4096,15,1492.23
dmatdmatadd,10,16,1-4096,15,1275.44
dmatdmatadd,11,16,1-4096,15,1863.88
dmatdmatadd,12,16,1-4096,15,2051.86
dmatdmatadd,13,16,1-4096,15,1927.24
dmatdmatadd,14,16,1-4096,15,2087.93
dmatdmatadd,16,16,1-4096,15,1964.71
dmatdmatadd,18,16,1-4096,15,1917.83
dmatdmatadd,20,16,1-4096,15,2159.91
dmatdmatadd,23,16,1-4096,15,2283.94
dmatdmatadd,26,16,1-4096,15,2262.02
dmatdmatadd,30,16,1-4096,15,2335.4
dmatdmatadd,34,16,1-4096,15,2356.99
dmatdmatadd,39,16,1-4096,15,1412.55
dmatdmatadd,45,16,1-4096,15,1508.89
dmatdmatadd,52,16,1-4096,15,1579.94
dmatdmatadd,60,16,1-4096,15,1488.05
dmatdmatadd,69,16,1-4096,15,1527.57
dmatdmatadd,79,16,1-4096,15,1645.57
dmatdmatadd,90,16,1-4096,15,1549.88
dmatdmatadd,103,16,1-4096,15,1474.45
dmatdmatadd,118,16,1-4096,15,1358.93
dmatdmatadd,135,16,1-4096,15,1087.17
dmatdmatadd,155,16,1-4096,15,1061.25
dmatdmatadd,176,16,1-4096,15,1050.19
dmatdmatadd,200,16,1-4096,15,959.645
dmatdmatadd,230,16,1-4096,15,1137.85
dmatdmatadd,264,16,1-4096,15,1143.83
dmatdmatadd,300,16,1-4096,15,1292.39
dmatdmatadd,345,16,1-4096,15,1559.44
dmatdmatadd,396,16,1-4096,15,2098.84
dmatdmatadd,455,16,1-4096,15,2463.47
dmatdmatadd,523,16,1-4096,15,2183.45
dmatdmatadd,600,16,1-4096,15,2787.58
dmatdmatadd,690,16,1-4096,15,3239.16
dmatdmatadd,793,16,1-4096,15,2772.41
dmatdmatadd,912,16,1-4096,15,2824.1
dmatdmatadd,1048,16,1-4096,15,2030.92
dmatdmatadd,1200,16,1-4096,15,1352.38
dmatdmatadd,1380,16,1-4096,15,1177.73
dmatdmatadd,1587,16,1-4096,15,1030.79
dmatdmatadd,1825,16,1-4096,15,961.014
dmatdmatadd,2100,16,1-4096,15,929.152
dmatdmatadd,2415,16,1-4096,15,924.911
dmatdmatadd,2777,16,1-4096,15,925.393
dmatdmatadd,3193,16,1-4096,15,922.635
dmatdmatadd,3672,16,1-4096,15,915.031
dmatdmatadd,4222,16,1-4096,15,929.264
dmatdmatadd,4855,16,1-4096,15,916.087
dmatdmatadd,5583,16,1-4096,15,910.178
dmatdmatadd,6420,16,1-4096,15,911.981
dmatdmatadd,7000,16,1-4096,15,896.484
dmatdmatadd,1,16,1-4096,20,87.0498
dmatdmatadd,2,16,1-4096,20,283.355
dmatdmatadd,3,16,1-4096,20,546.722
dmatdmatadd,4,16,1-4096,20,837.085
dmatdmatadd,5,16,1-4096,20,932.054
dmatdmatadd,6,16,1-4096,20,1167.52
dmatdmatadd,7,16,1-4096,20,842.673
dmatdmatadd,8,16,1-4096,20,1626.4
dmatdmatadd,9,16,1-4096,20,1492.51
dmatdmatadd,10,16,1-4096,20,1686.43
dmatdmatadd,11,16,1-4096,20,1870.79
dmatdmatadd,12,16,1-4096,20,2062.01
dmatdmatadd,13,16,1-4096,20,1930.57
dmatdmatadd,14,16,1-4096,20,2091.05
dmatdmatadd,16,16,1-4096,20,2157.87
dmatdmatadd,18,16,1-4096,20,1939.18
dmatdmatadd,20,16,1-4096,20,2166.03
dmatdmatadd,23,16,1-4096,20,2302.21
dmatdmatadd,26,16,1-4096,20,2283.34
dmatdmatadd,30,16,1-4096,20,2321.55
dmatdmatadd,34,16,1-4096,20,2349.75
dmatdmatadd,39,16,1-4096,20,1407.38
dmatdmatadd,45,16,1-4096,20,1506.94
dmatdmatadd,52,16,1-4096,20,1589.89
dmatdmatadd,60,16,1-4096,20,1493.54
dmatdmatadd,69,16,1-4096,20,1530.29
dmatdmatadd,79,16,1-4096,20,1649.34
dmatdmatadd,90,16,1-4096,20,1577.48
dmatdmatadd,103,16,1-4096,20,1569.02
dmatdmatadd,118,16,1-4096,20,1405.59
dmatdmatadd,135,16,1-4096,20,1098.64
dmatdmatadd,155,16,1-4096,20,1074.78
dmatdmatadd,176,16,1-4096,20,1062.3
dmatdmatadd,200,16,1-4096,20,1004.72
dmatdmatadd,230,16,1-4096,20,1206.88
dmatdmatadd,264,16,1-4096,20,1464.97
dmatdmatadd,300,16,1-4096,20,1797.53
dmatdmatadd,345,16,1-4096,20,1619.6
dmatdmatadd,396,16,1-4096,20,1728.45
dmatdmatadd,455,16,1-4096,20,2017.24
dmatdmatadd,523,16,1-4096,20,3031.52
dmatdmatadd,600,16,1-4096,20,3725.56
dmatdmatadd,690,16,1-4096,20,2522.4
dmatdmatadd,793,16,1-4096,20,3049.95
dmatdmatadd,912,16,1-4096,20,3124.79
dmatdmatadd,1048,16,1-4096,20,1833.37
dmatdmatadd,1200,16,1-4096,20,1631.91
dmatdmatadd,1380,16,1-4096,20,1183.41
dmatdmatadd,1587,16,1-4096,20,1035.39
dmatdmatadd,1825,16,1-4096,20,986.26
dmatdmatadd,2100,16,1-4096,20,944.507
dmatdmatadd,2415,16,1-4096,20,821.22
dmatdmatadd,2777,16,1-4096,20,917.792
dmatdmatadd,3193,16,1-4096,20,924.583
dmatdmatadd,3672,16,1-4096,20,933.327
dmatdmatadd,4222,16,1-4096,20,918.376
dmatdmatadd,4855,16,1-4096,20,923.977
dmatdmatadd,5583,16,1-4096,20,906.056
dmatdmatadd,6420,16,1-4096,20,897.477
dmatdmatadd,7000,16,1-4096,20,911.341
dmatdmatadd,1,16,1-512,1,87.0677
dmatdmatadd,2,16,1-512,1,283.018
dmatdmatadd,3,16,1-512,1,547.074
dmatdmatadd,4,16,1-512,1,840.586
dmatdmatadd,5,16,1-512,1,929.589
dmatdmatadd,6,16,1-512,1,1169.29
dmatdmatadd,7,16,1-512,1,1408.06
dmatdmatadd,8,16,1-512,1,1657.7
dmatdmatadd,9,16,1-512,1,1492.94
dmatdmatadd,10,16,1-512,1,1316.98
dmatdmatadd,11,16,1-512,1,1470.74
dmatdmatadd,12,16,1-512,1,1798.39
dmatdmatadd,13,16,1-512,1,1948.52
dmatdmatadd,14,16,1-512,1,2110.31
dmatdmatadd,16,16,1-512,1,1924.45
dmatdmatadd,18,16,1-512,1,1935.0
dmatdmatadd,20,16,1-512,1,2148.92
dmatdmatadd,23,16,1-512,1,2316.25
dmatdmatadd,26,16,1-512,1,2226.37
dmatdmatadd,30,16,1-512,1,2293.66
dmatdmatadd,34,16,1-512,1,2319.5
dmatdmatadd,39,16,1-512,1,1374.66
dmatdmatadd,45,16,1-512,1,1497.78
dmatdmatadd,52,16,1-512,1,1591.99
dmatdmatadd,60,16,1-512,1,1478.11
dmatdmatadd,69,16,1-512,1,1515.16
dmatdmatadd,79,16,1-512,1,1635.08
dmatdmatadd,90,16,1-512,1,1557.64
dmatdmatadd,103,16,1-512,1,1487.71
dmatdmatadd,118,16,1-512,1,1389.01
dmatdmatadd,135,16,1-512,1,1091.98
dmatdmatadd,155,16,1-512,1,1075.2
dmatdmatadd,176,16,1-512,1,1064.3
dmatdmatadd,200,16,1-512,1,499.016
dmatdmatadd,230,16,1-512,1,601.474
dmatdmatadd,264,16,1-512,1,816.195
dmatdmatadd,300,16,1-512,1,970.387
dmatdmatadd,345,16,1-512,1,1327.52
dmatdmatadd,396,16,1-512,1,1594.76
dmatdmatadd,455,16,1-512,1,2027.97
dmatdmatadd,523,16,1-512,1,2297.74
dmatdmatadd,600,16,1-512,1,2538.39
dmatdmatadd,690,16,1-512,1,2802.89
dmatdmatadd,793,16,1-512,1,2800.61
dmatdmatadd,912,16,1-512,1,2697.71
dmatdmatadd,1048,16,1-512,1,1966.99
dmatdmatadd,1200,16,1-512,1,1402.39
dmatdmatadd,1380,16,1-512,1,1159.53
dmatdmatadd,1587,16,1-512,1,1027.35
dmatdmatadd,1825,16,1-512,1,967.952
dmatdmatadd,2100,16,1-512,1,929.661
dmatdmatadd,2415,16,1-512,1,913.634
dmatdmatadd,2777,16,1-512,1,921.14
dmatdmatadd,3193,16,1-512,1,915.597
dmatdmatadd,3672,16,1-512,1,925.741
dmatdmatadd,4222,16,1-512,1,902.375
dmatdmatadd,4855,16,1-512,1,938.378
dmatdmatadd,5583,16,1-512,1,906.052
dmatdmatadd,6420,16,1-512,1,909.225
dmatdmatadd,7000,16,1-512,1,891.922
dmatdmatadd,1,16,1-512,5,87.235
dmatdmatadd,2,16,1-512,5,281.909
dmatdmatadd,3,16,1-512,5,546.133
dmatdmatadd,4,16,1-512,5,834.003
dmatdmatadd,5,16,1-512,5,930.243
dmatdmatadd,6,16,1-512,5,1055.6
dmatdmatadd,7,16,1-512,5,691.355
dmatdmatadd,8,16,1-512,5,1654.01
dmatdmatadd,9,16,1-512,5,1159.2
dmatdmatadd,10,16,1-512,5,1682.3
dmatdmatadd,11,16,1-512,5,1866.19
dmatdmatadd,12,16,1-512,5,2058.59
dmatdmatadd,13,16,1-512,5,1545.17
dmatdmatadd,14,16,1-512,5,1700.43
dmatdmatadd,16,16,1-512,5,1883.62
dmatdmatadd,18,16,1-512,5,1909.1
dmatdmatadd,20,16,1-512,5,2145.33
dmatdmatadd,23,16,1-512,5,2210.33
dmatdmatadd,26,16,1-512,5,2143.18
dmatdmatadd,30,16,1-512,5,2274.4
dmatdmatadd,34,16,1-512,5,2277.33
dmatdmatadd,39,16,1-512,5,1376.54
dmatdmatadd,45,16,1-512,5,1504.45
dmatdmatadd,52,16,1-512,5,1582.31
dmatdmatadd,60,16,1-512,5,1475.73
dmatdmatadd,69,16,1-512,5,1520.28
dmatdmatadd,79,16,1-512,5,1565.34
dmatdmatadd,90,16,1-512,5,1493.86
dmatdmatadd,103,16,1-512,5,1441.04
dmatdmatadd,118,16,1-512,5,1355.97
dmatdmatadd,135,16,1-512,5,1122.59
dmatdmatadd,155,16,1-512,5,1076.12
dmatdmatadd,176,16,1-512,5,1064.59
dmatdmatadd,200,16,1-512,5,562.66
dmatdmatadd,230,16,1-512,5,691.395
dmatdmatadd,264,16,1-512,5,818.702
dmatdmatadd,300,16,1-512,5,979.726
dmatdmatadd,345,16,1-512,5,1307.03
dmatdmatadd,396,16,1-512,5,1607.26
dmatdmatadd,455,16,1-512,5,2008.59
dmatdmatadd,523,16,1-512,5,2307.54
dmatdmatadd,600,16,1-512,5,2536.47
dmatdmatadd,690,16,1-512,5,2772.75
dmatdmatadd,793,16,1-512,5,2774.99
dmatdmatadd,912,16,1-512,5,2613.11
dmatdmatadd,1048,16,1-512,5,1961.8
dmatdmatadd,1200,16,1-512,5,1415.11
dmatdmatadd,1380,16,1-512,5,1166.06
dmatdmatadd,1587,16,1-512,5,1034.92
dmatdmatadd,1825,16,1-512,5,968.397
dmatdmatadd,2100,16,1-512,5,946.982
dmatdmatadd,2415,16,1-512,5,918.869
dmatdmatadd,2777,16,1-512,5,914.321
dmatdmatadd,3193,16,1-512,5,926.49
dmatdmatadd,3672,16,1-512,5,921.177
dmatdmatadd,4222,16,1-512,5,901.849
dmatdmatadd,4855,16,1-512,5,910.263
dmatdmatadd,5583,16,1-512,5,912.395
dmatdmatadd,6420,16,1-512,5,908.503
dmatdmatadd,7000,16,1-512,5,905.728
dmatdmatadd,1,16,1-512,10,87.0768
dmatdmatadd,2,16,1-512,10,284.546
dmatdmatadd,3,16,1-512,10,548.117
dmatdmatadd,4,16,1-512,10,841.337
dmatdmatadd,5,16,1-512,10,930.661
dmatdmatadd,6,16,1-512,10,670.736
dmatdmatadd,7,16,1-512,10,1410.94
dmatdmatadd,8,16,1-512,10,1653.63
dmatdmatadd,9,16,1-512,10,1492.8
dmatdmatadd,10,16,1-512,10,1673.66
dmatdmatadd,11,16,1-512,10,1858.47
dmatdmatadd,12,16,1-512,10,2049.11
dmatdmatadd,13,16,1-512,10,1919.22
dmatdmatadd,14,16,1-512,10,2080.03
dmatdmatadd,16,16,1-512,10,2372.58
dmatdmatadd,18,16,1-512,10,2320.5
dmatdmatadd,20,16,1-512,10,2197.8
dmatdmatadd,23,16,1-512,10,2260.24
dmatdmatadd,26,16,1-512,10,2203.99
dmatdmatadd,30,16,1-512,10,2310.73
dmatdmatadd,34,16,1-512,10,2318.5
dmatdmatadd,39,16,1-512,10,1407.61
dmatdmatadd,45,16,1-512,10,1506.72
dmatdmatadd,52,16,1-512,10,1591.08
dmatdmatadd,60,16,1-512,10,1493.54
dmatdmatadd,69,16,1-512,10,1524.41
dmatdmatadd,79,16,1-512,10,1645.4
dmatdmatadd,90,16,1-512,10,1563.13
dmatdmatadd,103,16,1-512,10,1511.52
dmatdmatadd,118,16,1-512,10,1397.89
dmatdmatadd,135,16,1-512,10,1086.04
dmatdmatadd,155,16,1-512,10,1075.41
dmatdmatadd,176,16,1-512,10,1062.71
dmatdmatadd,200,16,1-512,10,729.511
dmatdmatadd,230,16,1-512,10,877.397
dmatdmatadd,264,16,1-512,10,1095.55
dmatdmatadd,300,16,1-512,10,1337.13
dmatdmatadd,345,16,1-512,10,1476.92
dmatdmatadd,396,16,1-512,10,1850.19
dmatdmatadd,455,16,1-512,10,2224.55
dmatdmatadd,523,16,1-512,10,2319.27
dmatdmatadd,600,16,1-512,10,2550.8
dmatdmatadd,690,16,1-512,10,2777.14
dmatdmatadd,793,16,1-512,10,2781.51
dmatdmatadd,912,16,1-512,10,2558.32
dmatdmatadd,1048,16,1-512,10,1948.36
dmatdmatadd,1200,16,1-512,10,1424.69
dmatdmatadd,1380,16,1-512,10,1169.53
dmatdmatadd,1587,16,1-512,10,1033.26
dmatdmatadd,1825,16,1-512,10,978.286
dmatdmatadd,2100,16,1-512,10,940.938
dmatdmatadd,2415,16,1-512,10,942.083
dmatdmatadd,2777,16,1-512,10,922.337
dmatdmatadd,3193,16,1-512,10,910.65
dmatdmatadd,3672,16,1-512,10,915.969
dmatdmatadd,4222,16,1-512,10,891.674
dmatdmatadd,4855,16,1-512,10,924.934
dmatdmatadd,5583,16,1-512,10,892.743
dmatdmatadd,6420,16,1-512,10,914.704
dmatdmatadd,7000,16,1-512,10,919.974
dmatdmatadd,1,16,1-512,15,87.1215
dmatdmatadd,2,16,1-512,15,279.921
dmatdmatadd,3,16,1-512,15,537.502
dmatdmatadd,4,16,1-512,15,827.264
dmatdmatadd,5,16,1-512,15,704.887
dmatdmatadd,6,16,1-512,15,1168.92
dmatdmatadd,7,16,1-512,15,1408.69
dmatdmatadd,8,16,1-512,15,1657.51
dmatdmatadd,9,16,1-512,15,1322.19
dmatdmatadd,10,16,1-512,15,1447.94
dmatdmatadd,11,16,1-512,15,1813.31
dmatdmatadd,12,16,1-512,15,2053.91
dmatdmatadd,13,16,1-512,15,1946.79
dmatdmatadd,14,16,1-512,15,2081.54
dmatdmatadd,16,16,1-512,15,1885.02
dmatdmatadd,18,16,1-512,15,2282.86
dmatdmatadd,20,16,1-512,15,2143.44
dmatdmatadd,23,16,1-512,15,2202.86
dmatdmatadd,26,16,1-512,15,2240.55
dmatdmatadd,30,16,1-512,15,2280.5
dmatdmatadd,34,16,1-512,15,2350.94
dmatdmatadd,39,16,1-512,15,1408.12
dmatdmatadd,45,16,1-512,15,1504.63
dmatdmatadd,52,16,1-512,15,1588.49
dmatdmatadd,60,16,1-512,15,1493.7
dmatdmatadd,69,16,1-512,15,1524.29
dmatdmatadd,79,16,1-512,15,1639.04
dmatdmatadd,90,16,1-512,15,1557.69
dmatdmatadd,103,16,1-512,15,1506.93
dmatdmatadd,118,16,1-512,15,1276.86
dmatdmatadd,135,16,1-512,15,1108.61
dmatdmatadd,155,16,1-512,15,1065.78
dmatdmatadd,176,16,1-512,15,1053.98
dmatdmatadd,200,16,1-512,15,947.089
dmatdmatadd,230,16,1-512,15,1128.45
dmatdmatadd,264,16,1-512,15,1152.24
dmatdmatadd,300,16,1-512,15,1304.28
dmatdmatadd,345,16,1-512,15,1558.8
dmatdmatadd,396,16,1-512,15,2150.35
dmatdmatadd,455,16,1-512,15,2516.17
dmatdmatadd,523,16,1-512,15,2345.64
dmatdmatadd,600,16,1-512,15,2553.08
dmatdmatadd,690,16,1-512,15,2805.07
dmatdmatadd,793,16,1-512,15,2818.08
dmatdmatadd,912,16,1-512,15,2638.0
dmatdmatadd,1048,16,1-512,15,1927.64
dmatdmatadd,1200,16,1-512,15,1406.9
dmatdmatadd,1380,16,1-512,15,1161.22
dmatdmatadd,1587,16,1-512,15,1028.6
dmatdmatadd,1825,16,1-512,15,963.781
dmatdmatadd,2100,16,1-512,15,933.093
dmatdmatadd,2415,16,1-512,15,915.044
dmatdmatadd,2777,16,1-512,15,925.376
dmatdmatadd,3193,16,1-512,15,914.819
dmatdmatadd,3672,16,1-512,15,920.351
dmatdmatadd,4222,16,1-512,15,917.775
dmatdmatadd,4855,16,1-512,15,910.462
dmatdmatadd,5583,16,1-512,15,912.558
dmatdmatadd,6420,16,1-512,15,888.565
dmatdmatadd,7000,16,1-512,15,922.143
dmatdmatadd,1,16,1-512,20,87.2785
dmatdmatadd,2,16,1-512,20,284.251
dmatdmatadd,3,16,1-512,20,545.576
dmatdmatadd,4,16,1-512,20,838.235
dmatdmatadd,5,16,1-512,20,931.076
dmatdmatadd,6,16,1-512,20,1165.06
dmatdmatadd,7,16,1-512,20,1410.76
dmatdmatadd,8,16,1-512,20,1658.56
dmatdmatadd,9,16,1-512,20,1495.71
dmatdmatadd,10,16,1-512,20,1672.74
dmatdmatadd,11,16,1-512,20,1861.43
dmatdmatadd,12,16,1-512,20,2047.08
dmatdmatadd,13,16,1-512,20,1929.43
dmatdmatadd,14,16,1-512,20,2035.38
dmatdmatadd,16,16,1-512,20,1764.7
dmatdmatadd,18,16,1-512,20,1934.49
dmatdmatadd,20,16,1-512,20,2154.57
dmatdmatadd,23,16,1-512,20,2099.15
dmatdmatadd,26,16,1-512,20,2159.94
dmatdmatadd,30,16,1-512,20,2374.49
dmatdmatadd,34,16,1-512,20,2325.88
dmatdmatadd,39,16,1-512,20,1473.22
dmatdmatadd,45,16,1-512,20,1514.2
dmatdmatadd,52,16,1-512,20,1592.19
dmatdmatadd,60,16,1-512,20,1477.05
dmatdmatadd,69,16,1-512,20,1529.6
dmatdmatadd,79,16,1-512,20,1646.26
dmatdmatadd,90,16,1-512,20,1564.4
dmatdmatadd,103,16,1-512,20,1549.57
dmatdmatadd,118,16,1-512,20,1394.41
dmatdmatadd,135,16,1-512,20,1114.0
dmatdmatadd,155,16,1-512,20,1076.39
dmatdmatadd,176,16,1-512,20,1066.46
dmatdmatadd,200,16,1-512,20,1005.43
dmatdmatadd,230,16,1-512,20,1223.91
dmatdmatadd,264,16,1-512,20,1500.19
dmatdmatadd,300,16,1-512,20,1797.02
dmatdmatadd,345,16,1-512,20,1610.24
dmatdmatadd,396,16,1-512,20,1726.54
dmatdmatadd,455,16,1-512,20,2011.01
dmatdmatadd,523,16,1-512,20,2295.96
dmatdmatadd,600,16,1-512,20,2793.33
dmatdmatadd,690,16,1-512,20,2778.55
dmatdmatadd,793,16,1-512,20,2814.37
dmatdmatadd,912,16,1-512,20,2638.57
dmatdmatadd,1048,16,1-512,20,1997.27
dmatdmatadd,1200,16,1-512,20,1433.51
dmatdmatadd,1380,16,1-512,20,1167.63
dmatdmatadd,1587,16,1-512,20,1049.88
dmatdmatadd,1825,16,1-512,20,953.306
dmatdmatadd,2100,16,1-512,20,952.934
dmatdmatadd,2415,16,1-512,20,921.585
dmatdmatadd,2777,16,1-512,20,910.274
dmatdmatadd,3193,16,1-512,20,922.994
dmatdmatadd,3672,16,1-512,20,912.679
dmatdmatadd,4222,16,1-512,20,926.234
dmatdmatadd,4855,16,1-512,20,921.185
dmatdmatadd,5583,16,1-512,20,919.362
dmatdmatadd,6420,16,1-512,20,934.743
dmatdmatadd,7000,16,1-512,20,894.332
dmatdmatadd,1,16,1-64,1,87.1703
dmatdmatadd,2,16,1-64,1,283.494
dmatdmatadd,3,16,1-64,1,545.688
dmatdmatadd,4,16,1-64,1,835.854
dmatdmatadd,5,16,1-64,1,931.218
dmatdmatadd,6,16,1-64,1,1168.99
dmatdmatadd,7,16,1-64,1,1410.18
dmatdmatadd,8,16,1-64,1,1651.86
dmatdmatadd,9,16,1-64,1,1489.57
dmatdmatadd,10,16,1-64,1,1680.51
dmatdmatadd,11,16,1-64,1,1863.71
dmatdmatadd,12,16,1-64,1,2056.07
dmatdmatadd,13,16,1-64,1,1930.01
dmatdmatadd,14,16,1-64,1,2090.31
dmatdmatadd,16,16,1-64,1,2366.15
dmatdmatadd,18,16,1-64,1,1943.08
dmatdmatadd,20,16,1-64,1,2586.84
dmatdmatadd,23,16,1-64,1,2225.46
dmatdmatadd,26,16,1-64,1,2239.07
dmatdmatadd,30,16,1-64,1,2307.85
dmatdmatadd,34,16,1-64,1,2343.92
dmatdmatadd,39,16,1-64,1,1507.21
dmatdmatadd,45,16,1-64,1,1512.56
dmatdmatadd,52,16,1-64,1,1579.77
dmatdmatadd,60,16,1-64,1,1493.65
dmatdmatadd,69,16,1-64,1,1525.06
dmatdmatadd,79,16,1-64,1,1606.32
dmatdmatadd,90,16,1-64,1,1507.52
dmatdmatadd,103,16,1-64,1,1447.62
dmatdmatadd,118,16,1-64,1,1362.09
dmatdmatadd,135,16,1-64,1,1113.56
dmatdmatadd,155,16,1-64,1,1074.56
dmatdmatadd,176,16,1-64,1,1061.11
dmatdmatadd,200,16,1-64,1,447.336
dmatdmatadd,230,16,1-64,1,588.692
dmatdmatadd,264,16,1-64,1,750.618
dmatdmatadd,300,16,1-64,1,934.799
dmatdmatadd,345,16,1-64,1,1215.27
dmatdmatadd,396,16,1-64,1,1540.89
dmatdmatadd,455,16,1-64,1,1868.04
dmatdmatadd,523,16,1-64,1,2180.42
dmatdmatadd,600,16,1-64,1,2475.47
dmatdmatadd,690,16,1-64,1,2654.95
dmatdmatadd,793,16,1-64,1,2714.09
dmatdmatadd,912,16,1-64,1,2466.51
dmatdmatadd,1048,16,1-64,1,1848.52
dmatdmatadd,1200,16,1-64,1,1401.37
dmatdmatadd,1380,16,1-64,1,1163.77
dmatdmatadd,1587,16,1-64,1,1062.23
dmatdmatadd,1825,16,1-64,1,949.759
dmatdmatadd,2100,16,1-64,1,927.213
dmatdmatadd,2415,16,1-64,1,925.242
dmatdmatadd,2777,16,1-64,1,879.475
dmatdmatadd,3193,16,1-64,1,927.584
dmatdmatadd,3672,16,1-64,1,911.055
dmatdmatadd,4222,16,1-64,1,914.804
dmatdmatadd,4855,16,1-64,1,914.707
dmatdmatadd,5583,16,1-64,1,913.138
dmatdmatadd,6420,16,1-64,1,927.71
dmatdmatadd,7000,16,1-64,1,888.936
dmatdmatadd,1,16,1-64,5,87.077
dmatdmatadd,2,16,1-64,5,283.299
dmatdmatadd,3,16,1-64,5,547.907
dmatdmatadd,4,16,1-64,5,844.314
dmatdmatadd,5,16,1-64,5,595.366
dmatdmatadd,6,16,1-64,5,1166.82
dmatdmatadd,7,16,1-64,5,1409.32
dmatdmatadd,8,16,1-64,5,1655.27
dmatdmatadd,9,16,1-64,5,1463.22
dmatdmatadd,10,16,1-64,5,1275.96
dmatdmatadd,11,16,1-64,5,1429.08
dmatdmatadd,12,16,1-64,5,2053.77
dmatdmatadd,13,16,1-64,5,1494.53
dmatdmatadd,14,16,1-64,5,1617.94
dmatdmatadd,16,16,1-64,5,1936.69
dmatdmatadd,18,16,1-64,5,2280.92
dmatdmatadd,20,16,1-64,5,2134.18
dmatdmatadd,23,16,1-64,5,2219.2
dmatdmatadd,26,16,1-64,5,2165.6
dmatdmatadd,30,16,1-64,5,2348.32
dmatdmatadd,34,16,1-64,5,2315.21
dmatdmatadd,39,16,1-64,5,1471.48
dmatdmatadd,45,16,1-64,5,1498.23
dmatdmatadd,52,16,1-64,5,1571.01
dmatdmatadd,60,16,1-64,5,1468.93
dmatdmatadd,69,16,1-64,5,1519.66
dmatdmatadd,79,16,1-64,5,1598.01
dmatdmatadd,90,16,1-64,5,1471.9
dmatdmatadd,103,16,1-64,5,1447.39
dmatdmatadd,118,16,1-64,5,1293.3
dmatdmatadd,135,16,1-64,5,1165.56
dmatdmatadd,155,16,1-64,5,1083.59
dmatdmatadd,176,16,1-64,5,1066.88
dmatdmatadd,200,16,1-64,5,436.591
dmatdmatadd,230,16,1-64,5,565.729
dmatdmatadd,264,16,1-64,5,727.422
dmatdmatadd,300,16,1-64,5,914.49
dmatdmatadd,345,16,1-64,5,1192.7
dmatdmatadd,396,16,1-64,5,1497.31
dmatdmatadd,455,16,1-64,5,1838.76
dmatdmatadd,523,16,1-64,5,2143.69
dmatdmatadd,600,16,1-64,5,2452.32
dmatdmatadd,690,16,1-64,5,2629.88
dmatdmatadd,793,16,1-64,5,2693.26
dmatdmatadd,912,16,1-64,5,2456.2
dmatdmatadd,1048,16,1-64,5,1845.53
dmatdmatadd,1200,16,1-64,5,1374.61
dmatdmatadd,1380,16,1-64,5,1155.34
dmatdmatadd,1587,16,1-64,5,1043.55
dmatdmatadd,1825,16,1-64,5,960.216
dmatdmatadd,2100,16,1-64,5,928.207
dmatdmatadd,2415,16,1-64,5,914.96
dmatdmatadd,2777,16,1-64,5,921.014
dmatdmatadd,3193,16,1-64,5,917.65
dmatdmatadd,3672,16,1-64,5,923.653
dmatdmatadd,4222,16,1-64,5,941.448
dmatdmatadd,4855,16,1-64,5,919.829
dmatdmatadd,5583,16,1-64,5,908.452
dmatdmatadd,6420,16,1-64,5,910.212
dmatdmatadd,7000,16,1-64,5,885.566
