runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,num_elements_uncomplete,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,200,45500,912,4.56,51200,304.0,2.28,32768,262144,20971520,8,512,8,19200.0,4,107.73160357074393,5.0,1930.13
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,200,46536,1179,5.895,51200,393.0,2.9475,32768,262144,20971520,8,512,8,19200.0,4,128.99249278875516,6.0,2128.62
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,200,48000,1500,7.5,51200,500.0,3.75,32768,262144,20971520,8,512,8,19200.0,4,157.20661315819353,8.0,2289.98
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,200,50192,1903,9.515,51200,634.3333333333334,4.7575,32768,262144,20971520,8,512,8,19200.0,4,203.1184784268481,10.0,2357.56
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,200,48860,2587,12.935,51200,862.3333333333334,6.4675,32768,262144,20971520,8,512,8,19200.0,4,274.8709405936299,13.0,2305.14
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,200,48704,3420,17.1,51200,1140.0,8.55,32768,262144,20971520,8,512,8,19200.0,4,409.01285443118894,18.0,2033.54
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,200,49440,4454,22.27,51200,1484.6666666666667,11.135,32768,262144,20971520,8,512,8,19200.0,4,623.2113168362339,23.0,1762.33
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,200,50560,5700,28.5,51200,1900.0,14.25,32768,262144,20971520,8,512,8,19200.0,4,1081.3652235947884,29.0,1331.65
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,200,50192,7590,37.95,51200,2530.0,18.975,32768,262144,20971520,8,512,8,19200.0,4,1914.4027543916966,38.0,994.775
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,200,50784,9925,49.625,51200,3308.3333333333335,24.8125,32768,262144,20971520,8,512,8,19200.0,4,2495.5655177191265,50.0,1010.49
openmp,marvin,dmatdmatadd,230,3,4,64,256,152,232,53360,232,1.0,59392,77.33333333333333,0.5,32768,262144,20971520,8,512,8,22272.0,4,57.52240289407452,1.0,935.705
openmp,marvin,dmatdmatadd,264,3,4,64,256,32,300,63360,330,1.1,76800,110.0,0.55,32768,262144,20971520,8,512,8,28800.0,4,68.53771265611171,2.0,1016.9
openmp,marvin,dmatdmatadd,300,3,4,64,256,176,300,72000,375,1.25,76800,125.0,0.625,32768,262144,20971520,8,512,8,28800.0,4,75.75885115911042,2.0,1187.98
openmp,marvin,dmatdmatadd,345,3,4,64,256,100,300,69000,522,1.74,76800,174.0,0.87,32768,262144,20971520,8,512,8,28800.0,4,87.35015363309819,2.0,1386.42
openmp,marvin,dmatdmatadd,396,3,4,64,256,48,300,68064,693,2.31,76800,231.0,1.155,32768,262144,20971520,8,512,8,28800.0,4,88.43173743867366,3.0,1773.3
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,300,68364,912,3.04,76800,304.0,1.52,32768,262144,20971520,8,512,8,28800.0,4,95.82392464446677,4.0,2169.98
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,300,69804,1179,3.93,76800,393.0,1.965,32768,262144,20971520,8,512,8,28800.0,4,162.38260828424762,4.0,1690.92
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,300,72000,1500,5.0,76800,500.0,2.5,32768,262144,20971520,8,512,8,28800.0,4,189.89945878654245,5.0,1895.74
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,300,75288,1903,6.343333333333334,76800,634.3333333333334,3.171666666666667,32768,262144,20971520,8,512,8,28800.0,4,211.38725312756583,7.0,2265.34
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,300,73212,2587,8.623333333333333,76800,862.3333333333334,4.3116666666666665,32768,262144,20971520,8,512,8,28800.0,4,252.16138557908897,9.0,2512.74
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,300,72960,3420,11.4,76800,1140.0,5.7,32768,262144,20971520,8,512,8,28800.0,4,410.5694949724311,12.0,2025.83
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,300,74080,4454,14.846666666666666,76800,1484.6666666666667,7.423333333333333,32768,262144,20971520,8,512,8,28800.0,4,601.9885335935016,15.0,1824.46
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,300,75840,5700,19.0,76800,1900.0,9.5,32768,262144,20971520,8,512,8,28800.0,4,1121.661305021771,19.0,1283.81
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,300,75344,7590,25.3,76800,2530.0,12.65,32768,262144,20971520,8,512,8,28800.0,4,1793.9467015835037,26.0,1061.57
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,300,76176,9925,33.083333333333336,76800,3308.3333333333335,16.541666666666668,32768,262144,20971520,8,512,8,28800.0,4,2448.5328672686665,34.0,1029.9
openmp,marvin,dmatdmatadd,264,3,4,64,256,32,330,69696,330,1.0,84480,110.0,0.5,32768,262144,20971520,8,512,8,31680.0,4,75.04570836662309,1.0,928.714
openmp,marvin,dmatdmatadd,300,3,4,64,256,176,375,90000,375,1.0,96000,125.0,0.5,32768,262144,20971520,8,512,8,36000.0,4,94.67674728567026,1.0,950.603
openmp,marvin,dmatdmatadd,345,3,4,64,256,100,400,92104,522,1.305,102400,174.0,0.6525,32768,262144,20971520,8,512,8,38400.0,4,103.78889812569098,2.0,1166.83
openmp,marvin,dmatdmatadd,396,3,4,64,256,48,400,90544,693,1.7325,102400,231.0,0.86625,32768,262144,20971520,8,512,8,38400.0,4,109.05828598451919,2.0,1437.91
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,400,91000,912,2.28,102400,304.0,1.14,32768,262144,20971520,8,512,8,38400.0,4,117.48393986134887,3.0,1769.91
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,400,93072,1179,2.9475,102400,393.0,1.47375,32768,262144,20971520,8,512,8,38400.0,4,134.02973709131027,3.0,2048.62
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,400,96000,1500,3.75,102400,500.0,1.875,32768,262144,20971520,8,512,8,38400.0,4,183.1548421561395,4.0,1965.55
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,400,100384,1903,4.7575,102400,634.3333333333334,2.37875,32768,262144,20971520,8,512,8,38400.0,4,243.27699287234745,5.0,1968.39
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,400,97720,2587,6.4675,102400,862.3333333333334,3.23375,32768,262144,20971520,8,512,8,38400.0,4,285.38433128248556,7.0,2220.22
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,400,97408,3420,8.55,102400,1140.0,4.275,32768,262144,20971520,8,512,8,38400.0,4,424.2812544634659,9.0,1960.36
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,400,98720,4454,11.135,102400,1484.6666666666667,5.5675,32768,262144,20971520,8,512,8,38400.0,4,675.7005838455054,12.0,1625.43
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,400,101056,5700,14.25,102400,1900.0,7.125,32768,262144,20971520,8,512,8,38400.0,4,1029.6525637633802,15.0,1398.53
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,400,100384,7590,18.975,102400,2530.0,9.4875,32768,262144,20971520,8,512,8,38400.0,4,1749.274350589705,19.0,1088.68
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,400,101568,9925,24.8125,102400,3308.3333333333335,12.40625,32768,262144,20971520,8,512,8,38400.0,4,2471.1109369028604,25.0,1020.49
openmp,marvin,dmatdmatadd,345,3,4,64,256,100,500,115052,522,1.044,128000,174.0,0.522,32768,262144,20971520,8,512,8,48000.0,4,129.62447606040237,2.0,934.268
openmp,marvin,dmatdmatadd,396,3,4,64,256,48,500,113232,693,1.386,128000,231.0,0.693,32768,262144,20971520,8,512,8,48000.0,4,123.0363657761563,2.0,1274.55
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,500,113864,912,1.824,128000,304.0,0.912,32768,262144,20971520,8,512,8,48000.0,4,140.13559596177436,2.0,1483.82
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,500,116340,1179,2.358,128000,393.0,1.179,32768,262144,20971520,8,512,8,48000.0,4,142.97631259665803,3.0,1920.43
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,500,120000,1500,3.0,128000,500.0,1.5,32768,262144,20971520,8,512,8,48000.0,4,160.38278023549537,3.0,2244.63
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,500,125480,1903,3.806,128000,634.3333333333334,1.903,32768,262144,20971520,8,512,8,48000.0,4,238.96601626827686,4.0,2003.9
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,500,122072,2587,5.174,128000,862.3333333333334,2.587,32768,262144,20971520,8,512,8,48000.0,4,359.61065864525096,6.0,1761.95
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,500,121664,3420,6.84,128000,1140.0,3.42,32768,262144,20971520,8,512,8,48000.0,4,438.75065278971994,7.0,1895.71
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,500,123360,4454,8.908,128000,1484.6666666666667,4.454,32768,262144,20971520,8,512,8,48000.0,4,707.0732822166857,9.0,1553.31
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,500,126336,5700,11.4,128000,1900.0,5.7,32768,262144,20971520,8,512,8,48000.0,4,1058.7456804646718,12.0,1360.1
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,500,125536,7590,15.18,128000,2530.0,7.59,32768,262144,20971520,8,512,8,48000.0,4,1699.1586291812025,16.0,1120.79
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,500,126960,9925,19.85,128000,3308.3333333333335,9.925,32768,262144,20971520,8,512,8,48000.0,4,2395.683152514678,20.0,1052.62
openmp,marvin,dmatdmatadd,345,3,4,64,256,100,522,120060,522,1.0,133632,174.0,0.5,32768,262144,20971520,8,512,8,50112.0,4,133.26686716560312,1.0,908.733
openmp,marvin,dmatdmatadd,396,3,4,64,256,48,600,135920,693,1.155,153600,231.0,0.5775,32768,262144,20971520,8,512,8,57600.0,4,145.43970618241175,2.0,1078.22
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,600,136500,912,1.52,153600,304.0,0.76,32768,262144,20971520,8,512,8,57600.0,4,146.21345296524953,2.0,1422.14
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,600,139608,1179,1.965,153600,393.0,0.9825,32768,262144,20971520,8,512,8,57600.0,4,169.3460549281789,2.0,1621.39
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,600,144000,1500,2.5,153600,500.0,1.25,32768,262144,20971520,8,512,8,57600.0,4,171.37634244801586,3.0,2100.64
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,600,150576,1903,3.171666666666667,153600,634.3333333333334,1.5858333333333334,32768,262144,20971520,8,512,8,57600.0,4,225.72698604243365,4.0,2121.43
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,600,146424,2587,4.3116666666666665,153600,862.3333333333334,2.1558333333333333,32768,262144,20971520,8,512,8,57600.0,4,343.95648539198976,5.0,1842.14
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,600,145920,3420,5.7,153600,1140.0,2.85,32768,262144,20971520,8,512,8,57600.0,4,382.4813758852203,6.0,2174.6
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,600,148000,4454,7.423333333333333,153600,1484.6666666666667,3.7116666666666664,32768,262144,20971520,8,512,8,57600.0,4,666.0788035732696,8.0,1648.91
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,600,151616,5700,9.5,153600,1900.0,4.75,32768,262144,20971520,8,512,8,57600.0,4,958.2240913506968,10.0,1502.78
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,600,150576,7590,12.65,153600,2530.0,6.325,32768,262144,20971520,8,512,8,57600.0,4,1787.0280009008331,13.0,1065.68
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,600,152352,9925,16.541666666666668,153600,3308.3333333333335,8.270833333333334,32768,262144,20971520,8,512,8,57600.0,4,2465.7951089773046,17.0,1022.69
openmp,marvin,dmatdmatadd,396,3,4,64,256,48,693,156816,693,1.0,177408,231.0,0.5,32768,262144,20971520,8,512,8,66528.0,4,167.53130208110764,1.0,936.04
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,700,159364,912,1.302857142857143,179200,304.0,0.6514285714285715,32768,262144,20971520,8,512,8,67200.0,4,170.25234578413875,2.0,1221.34
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,700,162876,1179,1.6842857142857144,179200,393.0,0.8421428571428572,32768,262144,20971520,8,512,8,67200.0,4,182.14117506583793,2.0,1507.49
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,700,168000,1500,2.142857142857143,179200,500.0,1.0714285714285714,32768,262144,20971520,8,512,8,67200.0,4,191.6790015653785,3.0,1878.14
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,700,175672,1903,2.7185714285714284,179200,634.3333333333334,1.3592857142857142,32768,262144,20971520,8,512,8,67200.0,4,192.84848436033843,3.0,2483.11
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,700,170932,2587,3.6957142857142857,179200,862.3333333333334,1.8478571428571429,32768,262144,20971520,8,512,8,67200.0,4,352.13017817248164,4.0,1799.38
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,700,170368,3420,4.885714285714286,179200,1140.0,2.442857142857143,32768,262144,20971520,8,512,8,67200.0,4,452.66950397840446,5.0,1837.42
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,700,172640,4454,6.362857142857143,179200,1484.6666666666667,3.1814285714285715,32768,262144,20971520,8,512,8,67200.0,4,671.4416716593101,7.0,1635.74
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,700,176896,5700,8.142857142857142,179200,1900.0,4.071428571428571,32768,262144,20971520,8,512,8,67200.0,4,1064.773735581189,9.0,1352.4
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,700,175728,7590,10.842857142857143,179200,2530.0,5.421428571428572,32768,262144,20971520,8,512,8,67200.0,4,1668.1119432400471,11.0,1141.65
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,700,177744,9925,14.178571428571429,179200,3308.3333333333335,7.089285714285714,32768,262144,20971520,8,512,8,67200.0,4,2413.5447871902606,15.0,1044.83
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,800,182000,912,1.14,204800,304.0,0.57,32768,262144,20971520,8,512,8,76800.0,4,192.95139468849172,2.0,1077.66
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,800,186144,1179,1.47375,204800,393.0,0.736875,32768,262144,20971520,8,512,8,76800.0,4,199.27135496044704,2.0,1377.9
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,800,192000,1500,1.875,204800,500.0,0.9375,32768,262144,20971520,8,512,8,76800.0,4,248.4472049689441,2.0,1449.0
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,800,200768,1903,2.37875,204800,634.3333333333334,1.189375,32768,262144,20971520,8,512,8,76800.0,4,231.8953995157385,3.0,2065.0
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,800,195284,2587,3.23375,204800,862.3333333333334,1.616875,32768,262144,20971520,8,512,8,76800.0,4,303.93775573346636,4.0,2084.69
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,800,194624,3420,4.275,204800,1140.0,2.1375,32768,262144,20971520,8,512,8,76800.0,4,470.4780328870336,5.0,1767.87
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,800,197280,4454,5.5675,204800,1484.6666666666667,2.78375,32768,262144,20971520,8,512,8,76800.0,4,748.051381945485,6.0,1468.22
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,800,202112,5700,7.125,204800,1900.0,3.5625,32768,262144,20971520,8,512,8,76800.0,4,938.6549856268456,8.0,1534.11
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,800,200768,7590,9.4875,204800,2530.0,4.74375,32768,262144,20971520,8,512,8,76800.0,4,1963.5722497460986,10.0,969.865
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,800,203136,9925,12.40625,204800,3308.3333333333335,6.203125,32768,262144,20971520,8,512,8,76800.0,4,2391.3440110760243,13.0,1054.53
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,900,204864,912,1.0133333333333334,230400,304.0,0.5066666666666667,32768,262144,20971520,8,512,8,86400.0,4,217.7682358485626,2.0,954.85
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,900,209200,1179,1.31,230400,393.0,0.655,32768,262144,20971520,8,512,8,86400.0,4,223.6416208511505,2.0,1227.75
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,900,216000,1500,1.6666666666666667,230400,500.0,0.8333333333333334,32768,262144,20971520,8,512,8,86400.0,4,232.10382777895978,2.0,1551.03
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,900,225864,1903,2.1144444444444446,230400,634.3333333333334,1.0572222222222223,32768,262144,20971520,8,512,8,86400.0,4,282.18766389506004,3.0,1696.97
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,900,219636,2587,2.8744444444444444,230400,862.3333333333334,1.4372222222222222,32768,262144,20971520,8,512,8,86400.0,4,260.9019336561584,3.0,2428.56
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,900,218880,3420,3.8,230400,1140.0,1.9,32768,262144,20971520,8,512,8,86400.0,4,467.10658587129274,4.0,1780.63
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,900,222080,4454,4.948888888888889,230400,1484.6666666666667,2.4744444444444444,32768,262144,20971520,8,512,8,86400.0,4,702.5683343248447,5.0,1563.27
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,900,227392,5700,6.333333333333333,230400,1900.0,3.1666666666666665,32768,262144,20971520,8,512,8,86400.0,4,1165.9824616804722,7.0,1235.01
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,900,225920,7590,8.433333333333334,230400,2530.0,4.216666666666667,32768,262144,20971520,8,512,8,86400.0,4,1631.750764722515,9.0,1167.09
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,900,228528,9925,11.027777777777779,230400,3308.3333333333335,5.513888888888889,32768,262144,20971520,8,512,8,86400.0,4,2432.8008026549355,12.0,1036.56
openmp,marvin,dmatdmatadd,455,3,4,64,256,28,912,207480,912,1.0,233472,304.0,0.5,32768,262144,20971520,8,512,8,87552.0,4,219.54811959341532,1.0,947.109
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,1000,232468,1179,1.179,256000,393.0,0.5895,32768,262144,20971520,8,512,8,96000.0,4,248.78450986254947,2.0,1103.67
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,1000,240000,1500,1.5,256000,500.0,0.75,32768,262144,20971520,8,512,8,96000.0,4,251.02676921575056,2.0,1434.11
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,1000,250960,1903,1.903,256000,634.3333333333334,0.9515,32768,262144,20971520,8,512,8,96000.0,4,329.90065723300773,2.0,1451.54
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,1000,244144,2587,2.587,256000,862.3333333333334,1.2935,32768,262144,20971520,8,512,8,96000.0,4,270.3243725228358,3.0,2343.91
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,1000,243328,3420,3.42,256000,1140.0,1.71,32768,262144,20971520,8,512,8,96000.0,4,447.91590375460436,4.0,1856.92
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,1000,246720,4454,4.454,256000,1484.6666666666667,2.227,32768,262144,20971520,8,512,8,96000.0,4,653.8769289388455,5.0,1679.68
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,1000,252672,5700,5.7,256000,1900.0,2.85,32768,262144,20971520,8,512,8,96000.0,4,1229.676185271212,6.0,1171.04
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,1000,250960,7590,7.59,256000,2530.0,3.795,32768,262144,20971520,8,512,8,96000.0,4,1629.949160375905,8.0,1168.38
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,1000,253920,9925,9.925,256000,3308.3333333333335,4.9625,32768,262144,20971520,8,512,8,96000.0,4,2629.7120892482662,10.0,958.943
openmp,marvin,dmatdmatadd,523,3,4,64,256,44,1179,274052,1179,1.0,301824,393.0,0.5,32768,262144,20971520,8,512,8,113184.0,4,291.5909129526107,1.0,941.648
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,1200,288000,1500,1.25,307200,500.0,0.625,32768,262144,20971520,8,512,8,115200.0,4,300.7594175292614,2.0,1196.97
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,1200,301096,1903,1.5858333333333334,307200,634.3333333333334,0.7929166666666667,32768,262144,20971520,8,512,8,115200.0,4,314.5165315853771,2.0,1522.54
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,1200,292848,2587,2.1558333333333333,307200,862.3333333333334,1.0779166666666666,32768,262144,20971520,8,512,8,115200.0,4,381.37474419164556,3.0,1661.4
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,1200,291840,3420,2.85,307200,1140.0,1.425,32768,262144,20971520,8,512,8,115200.0,4,379.0112599167923,3.0,2194.51
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,1200,296000,4454,3.7116666666666664,307200,1484.6666666666667,1.8558333333333332,32768,262144,20971520,8,512,8,115200.0,4,678.3171521035598,4.0,1619.16
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,1200,303168,5700,4.75,307200,1900.0,2.375,32768,262144,20971520,8,512,8,115200.0,4,1056.0823744252052,5.0,1363.53
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,1200,301152,7590,6.325,307200,2530.0,3.1625,32768,262144,20971520,8,512,8,115200.0,4,1930.5532042580844,7.0,986.453
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,1200,304704,9925,8.270833333333334,307200,3308.3333333333335,4.135416666666667,32768,262144,20971520,8,512,8,115200.0,4,2434.7738771096433,9.0,1035.72
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,1380,331200,1500,1.0869565217391304,353280,500.0,0.5434782608695652,32768,262144,20971520,8,512,8,132480.0,4,344.25053789146546,2.0,1045.75
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,1380,346280,1903,1.3789855072463768,353280,634.3333333333334,0.6894927536231884,32768,262144,20971520,8,512,8,132480.0,4,363.8231271843185,2.0,1316.2
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,1380,336744,2587,1.8746376811594203,353280,862.3333333333334,0.9373188405797102,32768,262144,20971520,8,512,8,132480.0,4,463.8205668774889,2.0,1366.08
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,1380,335616,3420,2.4782608695652173,353280,1140.0,1.2391304347826086,32768,262144,20971520,8,512,8,132480.0,4,477.96160189404605,3.0,1740.19
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,1380,340320,4454,3.227536231884058,353280,1484.6666666666667,1.613768115942029,32768,262144,20971520,8,512,8,132480.0,4,821.1373117813299,4.0,1337.54
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,1380,348672,5700,4.130434782608695,353280,1900.0,2.0652173913043477,32768,262144,20971520,8,512,8,132480.0,4,1587.6568500226572,5.0,906.997
openmp,marvin,dmatdmatadd,1380,3,4,64,256,144,1380,346336,7590,5.5,353280,2530.0,2.75,32768,262144,20971520,8,512,8,132480.0,4,2089.502783041278,6.0,911.413
openmp,marvin,dmatdmatadd,1587,3,4,64,256,204,1380,350420,9925,7.192028985507246,353280,3308.3333333333335,3.596014492753623,32768,262144,20971520,8,512,8,132480.0,4,2722.0134149948294,8.0,926.426
openmp,marvin,dmatdmatadd,600,3,4,64,256,96,1500,360000,1500,1.0,384000,500.0,0.5,32768,262144,20971520,8,512,8,144000.0,4,374.0535665488052,1.0,962.429
openmp,marvin,dmatdmatadd,690,3,4,64,256,200,1587,398208,1903,1.1991178323881537,406272,634.3333333333334,0.5995589161940769,32768,262144,20971520,8,512,8,152352.0,4,416.1212395071169,2.0,1150.78
openmp,marvin,dmatdmatadd,793,3,4,64,256,100,1587,387240,2587,1.630119722747322,406272,862.3333333333334,0.815059861373661,32768,262144,20971520,8,512,8,152352.0,4,472.738396341145,2.0,1340.31
openmp,marvin,dmatdmatadd,912,3,4,64,256,64,1587,386112,3420,2.1550094517958414,406272,1140.0,1.0775047258979207,32768,262144,20971520,8,512,8,152352.0,4,645.7940587294439,3.0,1287.94
openmp,marvin,dmatdmatadd,1048,3,4,64,256,96,1587,391392,4454,2.806553245116572,406272,1484.6666666666667,1.403276622558286,32768,262144,20971520,8,512,8,152352.0,4,791.0915193684544,3.0,1388.34
openmp,marvin,dmatdmatadd,1200,3,4,64,256,192,1587,400960,5700,3.5916824196597354,406272,1900.0,1.7958412098298677,32768,262144,20971520,8,512,8,152352.0,4,1253.8093164997824,4.0,1148.5
