benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,chunk_size,num_blocks,mflops,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1))
dmatdmatadd,1380,1,4,512,2048,300,1035,474.526,3.45,614400,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,400,1035,474.48,2.5875,819200,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,500,1035,471.622,2.07,1024000,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,600,1035,476.793,1.725,1228800,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,700,1035,477.458,1.4785714285714286,1433600,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,800,1035,477.677,1.29375,1638400,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,900,1035,476.747,1.15,1843200,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,1000,1035,478.136,1.035,2048000,1035.0,NA
dmatdmatadd,1380,1,4,512,2048,1035,1035,475.992,1.0,2119680,1035.0,NA
dmatdmatadd,1380,1,8,512,4096,8,519,435.262,64.875,32768,519.0,NA
dmatdmatadd,1380,1,8,512,4096,9,519,438.161,57.666666666666664,36864,519.0,NA
dmatdmatadd,1380,1,8,512,4096,10,519,443.836,51.9,40960,519.0,NA
dmatdmatadd,1380,1,8,512,4096,20,519,458.811,25.95,81920,519.0,NA
dmatdmatadd,1380,1,8,512,4096,30,519,462.896,17.3,122880,519.0,NA
dmatdmatadd,1380,1,8,512,4096,40,519,466.934,12.975,163840,519.0,NA
dmatdmatadd,1380,1,8,512,4096,50,519,467.433,10.38,204800,519.0,NA
dmatdmatadd,1380,1,8,512,4096,60,519,465.94,8.65,245760,519.0,NA
dmatdmatadd,1380,1,8,512,4096,70,519,468.075,7.414285714285715,286720,519.0,NA
dmatdmatadd,1380,1,8,512,4096,80,519,466.913,6.4875,327680,519.0,NA
dmatdmatadd,1380,1,8,512,4096,90,519,469.216,5.766666666666667,368640,519.0,NA
dmatdmatadd,1380,1,8,512,4096,100,519,470.793,5.19,409600,519.0,NA
dmatdmatadd,1380,1,8,512,4096,200,519,473.374,2.595,819200,519.0,NA
dmatdmatadd,1380,1,8,512,4096,300,519,473.633,1.73,1228800,519.0,NA
dmatdmatadd,1380,1,8,512,4096,400,519,475.732,1.2975,1638400,519.0,NA
dmatdmatadd,1380,1,8,512,4096,500,519,475.374,1.038,2048000,519.0,NA
dmatdmatadd,1380,1,8,512,4096,519,519,477.07,1.0,2125824,519.0,NA
dmatdmatadd,1587,1,12,1024,12288,3,266,437.665,88.66666666666667,36864,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,4,266,450.129,66.5,49152,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,5,266,450.017,53.2,61440,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,6,266,457.112,44.333333333333336,73728,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,7,266,456.9,38.0,86016,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,8,266,464.359,33.25,98304,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,9,266,465.63,29.555555555555557,110592,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,10,266,466.701,26.6,122880,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,20,266,469.504,13.3,245760,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,30,266,472.046,8.866666666666667,368640,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,40,266,473.971,6.65,491520,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,50,266,474.753,5.32,614400,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,60,266,474.576,4.433333333333334,737280,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,70,266,476.788,3.8,860160,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,80,266,475.802,3.325,983040,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,90,266,477.97,2.9555555555555557,1105920,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,100,266,475.619,2.66,1228800,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,200,266,477.372,1.33,2457600,266.0,NA
dmatdmatadd,1587,1,12,1024,12288,266,266,482.455,1.0,3268608,266.0,NA
dmatdmatadd,1587,1,16,1024,16384,2,200,438.123,100.0,32768,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,3,200,448.114,66.66666666666667,49152,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,4,200,456.719,50.0,65536,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,5,200,460.089,40.0,81920,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,6,200,462.889,33.333333333333336,98304,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,7,200,464.842,28.571428571428573,114688,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,8,200,465.032,25.0,131072,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,9,200,468.384,22.22222222222222,147456,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,10,200,469.521,20.0,163840,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,20,200,472.448,10.0,327680,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,30,200,475.16,6.666666666666667,491520,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,40,200,475.718,5.0,655360,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,50,200,476.811,4.0,819200,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,60,200,477.919,3.3333333333333335,983040,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,70,200,476.253,2.857142857142857,1146880,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,80,200,479.885,2.5,1310720,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,90,200,478.976,2.2222222222222223,1474560,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,100,200,479.066,2.0,1638400,200.0,NA
dmatdmatadd,1587,1,16,1024,16384,200,200,482.241,1.0,3276800,200.0,NA
dmatdmatadd,1587,1,20,1024,20480,2,160,445.82,80.0,40960,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,3,160,445.036,53.333333333333336,61440,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,4,160,459.161,40.0,81920,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,5,160,461.874,32.0,102400,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,6,160,463.361,26.666666666666668,122880,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,7,160,465.885,22.857142857142858,143360,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,8,160,467.987,20.0,163840,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,9,160,467.181,17.77777777777778,184320,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,10,160,470.34,16.0,204800,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,20,160,470.155,8.0,409600,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,30,160,471.905,5.333333333333333,614400,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,40,160,474.502,4.0,819200,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,50,160,475.121,3.2,1024000,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,60,160,472.613,2.6666666666666665,1228800,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,70,160,473.862,2.2857142857142856,1433600,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,80,160,474.368,2.0,1638400,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,90,160,476.272,1.7777777777777777,1843200,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,100,160,474.251,1.6,2048000,160.0,NA
dmatdmatadd,1587,1,20,1024,20480,160,160,475.645,1.0,3276800,160.0,NA
dmatdmatadd,1587,1,32,1024,32768,2,100,453.774,50.0,65536,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,3,100,456.906,33.333333333333336,98304,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,4,100,465.894,25.0,131072,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,5,100,467.851,20.0,163840,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,6,100,469.774,16.666666666666668,196608,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,7,100,468.652,14.285714285714286,229376,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,8,100,466.815,12.5,262144,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,9,100,467.848,11.11111111111111,294912,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,10,100,470.172,10.0,327680,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,20,100,475.572,5.0,655360,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,30,100,477.403,3.3333333333333335,983040,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,40,100,475.141,2.5,1310720,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,50,100,477.462,2.0,1638400,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,60,100,476.535,1.6666666666666667,1966080,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,70,100,474.929,1.4285714285714286,2293760,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,80,100,478.818,1.25,2621440,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,90,100,474.814,1.1111111111111112,2949120,100.0,NA
dmatdmatadd,1587,1,32,1024,32768,100,100,479.244,1.0,3276800,100.0,NA
dmatdmatadd,1587,1,4,1024,4096,7,794,437.255,113.42857142857143,28672,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,8,794,443.951,99.25,32768,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,9,794,443.74,88.22222222222223,36864,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,10,794,451.669,79.4,40960,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,20,794,467.255,39.7,81920,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,30,794,470.234,26.466666666666665,122880,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,40,794,474.859,19.85,163840,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,50,794,477.87,15.88,204800,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,60,794,475.179,13.233333333333333,245760,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,70,794,477.072,11.342857142857143,286720,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,80,794,478.228,9.925,327680,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,90,794,477.717,8.822222222222223,368640,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,100,794,478.053,7.94,409600,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,200,794,483.176,3.97,819200,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,300,794,484.911,2.6466666666666665,1228800,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,400,794,481.231,1.985,1638400,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,500,794,480.902,1.588,2048000,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,600,794,481.387,1.3233333333333333,2457600,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,700,794,485.217,1.1342857142857143,2867200,794.0,NA
dmatdmatadd,1587,1,4,1024,4096,794,794,483.794,1.0,3252224,794.0,NA
dmatdmatadd,1587,1,4,256,1024,40,2779,440.827,69.475,40960,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,50,2779,451.596,55.58,51200,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,60,2779,451.255,46.31666666666667,61440,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,70,2779,459.234,39.7,71680,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,80,2779,459.693,34.7375,81920,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,90,2779,459.922,30.877777777777776,92160,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,100,2779,462.348,27.79,102400,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,200,2779,469.375,13.895,204800,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,300,2779,469.309,9.263333333333334,307200,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,400,2779,471.946,6.9475,409600,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,500,2779,469.732,5.558,512000,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,600,2779,470.742,4.631666666666667,614400,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,700,2779,471.998,3.97,716800,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,800,2779,471.778,3.47375,819200,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,900,2779,471.518,3.0877777777777777,921600,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,1000,2779,472.757,2.779,1024000,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,1200,2779,472.605,2.3158333333333334,1228800,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,1380,2779,473.075,2.013768115942029,1413120,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,1587,2779,472.747,1.7511027095148077,1625088,2779.0,NA
dmatdmatadd,1587,1,4,256,1024,2779,2779,475.18,1.0,2845696,2779.0,NA
dmatdmatadd,1587,1,4,512,2048,20,1588,447.069,79.4,40960,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,30,1588,452.804,52.93333333333333,61440,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,40,1588,461.739,39.7,81920,1588.0,NA
dmatdmatadd,1587,1,12,1024,12288,10,266,466.701,26.6,122880,266.0,NA
dmatdmatadd,1587,1,4,512,2048,60,1588,465.353,26.466666666666665,122880,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,70,1588,467.698,22.685714285714287,143360,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,80,1588,470.982,19.85,163840,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,90,1588,470.608,17.644444444444446,184320,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,100,1588,474.284,15.88,204800,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,200,1588,472.805,7.94,409600,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,300,1588,475.355,5.293333333333333,614400,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,400,1588,476.134,3.97,819200,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,500,1588,476.853,3.176,1024000,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,600,1588,477.155,2.6466666666666665,1228800,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,700,1588,476.98,2.2685714285714287,1433600,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,800,1588,476.025,1.985,1638400,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,900,1588,479.365,1.7644444444444445,1843200,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,1000,1588,480.257,1.588,2048000,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,1200,1588,478.352,1.3233333333333333,2457600,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,1380,1588,481.179,1.1507246376811595,2826240,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,1587,1588,477.705,1.0006301197227474,3250176,1588.0,NA
dmatdmatadd,1587,1,4,512,2048,1588,1588,478.493,1.0,3252224,1588.0,NA
dmatdmatadd,1587,1,8,512,4096,10,796,444.004,79.6,40960,796.0,NA
dmatdmatadd,1587,1,8,512,4096,20,796,458.213,39.8,81920,796.0,NA
dmatdmatadd,1587,1,8,512,4096,30,796,462.979,26.533333333333335,122880,796.0,NA
dmatdmatadd,1587,1,8,512,4096,40,796,466.222,19.9,163840,796.0,NA
dmatdmatadd,1587,1,8,512,4096,50,796,469.566,15.92,204800,796.0,NA
dmatdmatadd,1587,1,8,512,4096,60,796,465.813,13.266666666666667,245760,796.0,NA
dmatdmatadd,1587,1,8,512,4096,70,796,466.329,11.371428571428572,286720,796.0,NA
dmatdmatadd,1587,1,8,512,4096,80,796,468.896,9.95,327680,796.0,NA
dmatdmatadd,1587,1,8,512,4096,90,796,468.863,8.844444444444445,368640,796.0,NA
dmatdmatadd,1587,1,8,512,4096,100,796,469.036,7.96,409600,796.0,NA
dmatdmatadd,1587,1,8,512,4096,200,796,473.954,3.98,819200,796.0,NA
dmatdmatadd,1587,1,8,512,4096,300,796,475.168,2.6533333333333333,1228800,796.0,NA
dmatdmatadd,1587,1,8,512,4096,400,796,473.015,1.99,1638400,796.0,NA
dmatdmatadd,1587,1,8,512,4096,500,796,473.034,1.592,2048000,796.0,NA
dmatdmatadd,1587,1,8,512,4096,600,796,476.655,1.3266666666666667,2457600,796.0,NA
dmatdmatadd,1587,1,8,512,4096,700,796,475.083,1.1371428571428572,2867200,796.0,NA
dmatdmatadd,1587,1,8,512,4096,796,796,477.53,1.0,3260416,796.0,NA
dmatdmatadd,200,4,12,1024,2400,2,17,1279.25,8.5,4800,4.25,2.8333333333333335
dmatdmatadd,200,4,12,1024,2400,3,17,1356.3,5.666666666666667,7200,4.25,1.8888888888888888
dmatdmatadd,200,4,12,1024,2400,4,17,1283.07,4.25,9600,4.25,1.4166666666666667
dmatdmatadd,200,4,12,1024,2400,5,17,1293.31,3.4,12000,4.25,1.1333333333333333
dmatdmatadd,200,4,12,1024,2400,6,17,1378.4,2.8333333333333335,14400,4.25,0.9444444444444444
dmatdmatadd,200,4,12,1024,2400,7,17,1349.02,2.4285714285714284,16800,4.25,0.8095238095238095
dmatdmatadd,200,4,12,1024,2400,8,17,1306.01,2.125,19200,4.25,0.7083333333333334
dmatdmatadd,200,4,12,1024,2400,9,17,1300.61,1.8888888888888888,21600,4.25,0.6296296296296297
dmatdmatadd,200,4,16,1024,3200,2,13,1364.05,6.5,6400,3.25,2.1666666666666665
dmatdmatadd,200,4,16,1024,3200,3,13,1316.35,4.333333333333333,9600,3.25,1.4444444444444444
dmatdmatadd,200,4,16,1024,3200,4,13,1308.78,3.25,12800,3.25,1.0833333333333333
dmatdmatadd,200,4,16,1024,3200,5,13,1362.5,2.6,16000,3.25,0.8666666666666667
dmatdmatadd,200,4,16,1024,3200,6,13,1316.01,2.1666666666666665,19200,3.25,0.7222222222222222
dmatdmatadd,200,4,16,1024,3200,7,13,1273.96,1.8571428571428572,22400,3.25,0.6190476190476191
dmatdmatadd,200,4,20,1024,4000,1,10,1265.05,10.0,4000,2.5,3.3333333333333335
dmatdmatadd,200,4,20,1024,4000,2,10,1307.02,5.0,8000,2.5,1.6666666666666667
dmatdmatadd,200,4,20,1024,4000,3,10,1315.82,3.3333333333333335,12000,2.5,1.1111111111111112
dmatdmatadd,200,4,20,1024,4000,4,10,1373.14,2.5,16000,2.5,0.8333333333333334
dmatdmatadd,200,4,20,1024,4000,5,10,1322.8,2.0,20000,2.5,0.6666666666666666
dmatdmatadd,200,4,32,1024,6400,1,7,1376.76,7.0,6400,1.75,2.3333333333333335
dmatdmatadd,200,4,32,1024,6400,2,7,1344.31,3.5,12800,1.75,1.1666666666666667
dmatdmatadd,200,4,32,1024,6400,3,7,1286.21,2.3333333333333335,19200,1.75,0.7777777777777778
dmatdmatadd,200,4,4,1024,800,6,50,1317.57,8.333333333333334,4800,12.5,2.7777777777777777
dmatdmatadd,200,4,4,1024,800,7,50,1334.87,7.142857142857143,5600,12.5,2.380952380952381
dmatdmatadd,200,4,4,1024,800,8,50,1333.27,6.25,6400,12.5,2.0833333333333335
dmatdmatadd,200,4,4,1024,800,9,50,1330.78,5.555555555555555,7200,12.5,1.8518518518518519
dmatdmatadd,200,4,4,1024,800,10,50,1304.17,5.0,8000,12.5,1.6666666666666667
dmatdmatadd,200,4,4,1024,800,20,50,1352.83,2.5,16000,12.5,0.8333333333333334
dmatdmatadd,200,4,4,256,800,6,50,1304.25,8.333333333333334,4800,12.5,2.7777777777777777
dmatdmatadd,200,4,4,256,800,7,50,1337.12,7.142857142857143,5600,12.5,2.380952380952381
dmatdmatadd,200,4,4,256,800,8,50,1360.56,6.25,6400,12.5,2.0833333333333335
dmatdmatadd,200,4,4,256,800,9,50,1344.17,5.555555555555555,7200,12.5,1.8518518518518519
dmatdmatadd,200,4,4,256,800,10,50,1296.44,5.0,8000,12.5,1.6666666666666667
dmatdmatadd,200,4,4,256,800,20,50,1361.53,2.5,16000,12.5,0.8333333333333334
dmatdmatadd,200,4,4,512,800,6,50,1304.51,8.333333333333334,4800,12.5,2.7777777777777777
dmatdmatadd,200,4,4,512,800,7,50,1350.15,7.142857142857143,5600,12.5,2.380952380952381
dmatdmatadd,200,4,4,512,800,8,50,1354.8,6.25,6400,12.5,2.0833333333333335
dmatdmatadd,200,4,4,512,800,9,50,1357.07,5.555555555555555,7200,12.5,1.8518518518518519
dmatdmatadd,200,4,4,512,800,10,50,1314.65,5.0,8000,12.5,1.6666666666666667
dmatdmatadd,200,4,4,512,800,20,50,1353.63,2.5,16000,12.5,0.8333333333333334
dmatdmatadd,200,4,8,1024,1600,3,25,1306.19,8.333333333333334,4800,6.25,2.7777777777777777
dmatdmatadd,200,4,8,1024,1600,4,25,1370.15,6.25,6400,6.25,2.0833333333333335
dmatdmatadd,200,4,8,1024,1600,5,25,1303.25,5.0,8000,6.25,1.6666666666666667
dmatdmatadd,200,4,8,1024,1600,7,25,1302.02,3.5714285714285716,11200,6.25,1.1904761904761905
dmatdmatadd,200,4,8,1024,1600,8,25,1332.78,3.125,12800,6.25,1.0416666666666667
dmatdmatadd,200,4,8,1024,1600,9,25,1361.89,2.7777777777777777,14400,6.25,0.9259259259259259
dmatdmatadd,200,4,8,1024,1600,10,25,1377.23,2.5,16000,6.25,0.8333333333333334
dmatdmatadd,200,4,8,512,1600,3,25,1301.77,8.333333333333334,4800,6.25,2.7777777777777777
dmatdmatadd,200,4,8,512,1600,4,25,1358.4,6.25,6400,6.25,2.0833333333333335
dmatdmatadd,200,4,8,512,1600,5,25,1302.04,5.0,8000,6.25,1.6666666666666667
dmatdmatadd,200,4,8,512,1600,6,25,1313.42,4.166666666666667,9600,6.25,1.3888888888888888
dmatdmatadd,200,4,8,512,1600,7,25,1288.73,3.5714285714285716,11200,6.25,1.1904761904761905
dmatdmatadd,200,4,8,512,1600,8,25,1304.71,3.125,12800,6.25,1.0416666666666667
dmatdmatadd,200,4,8,512,1600,9,25,1390.61,2.7777777777777777,14400,6.25,0.9259259259259259
dmatdmatadd,200,4,8,512,1600,10,25,1366.83,2.5,16000,6.25,0.8333333333333334
dmatdmatadd,230,4,12,1024,2760,2,20,1491.35,10.0,5520,5.0,3.3333333333333335
dmatdmatadd,230,4,12,1024,2760,3,20,1582.97,6.666666666666667,8280,5.0,2.2222222222222223
dmatdmatadd,230,4,12,1024,2760,4,20,1490.92,5.0,11040,5.0,1.6666666666666667
dmatdmatadd,230,4,12,1024,2760,6,20,1449.11,3.3333333333333335,16560,5.0,1.1111111111111112
dmatdmatadd,230,4,12,1024,2760,7,20,1515.97,2.857142857142857,19320,5.0,0.9523809523809523
dmatdmatadd,230,4,12,1024,2760,8,20,1451.54,2.5,22080,5.0,0.8333333333333334
dmatdmatadd,230,4,16,1024,3680,2,15,1570.78,7.5,7360,3.75,2.5
dmatdmatadd,230,4,16,1024,3680,3,15,1485.31,5.0,11040,3.75,1.6666666666666667
dmatdmatadd,230,4,16,1024,3680,5,15,1517.48,3.0,18400,3.75,1.0
dmatdmatadd,230,4,16,1024,3680,6,15,1463.04,2.5,22080,3.75,0.8333333333333334
dmatdmatadd,230,4,16,1024,3680,7,15,1427.34,2.142857142857143,25760,3.75,0.7142857142857143
dmatdmatadd,230,4,20,1024,4600,2,12,1552.06,6.0,9200,3.0,2.0
dmatdmatadd,230,4,20,1024,4600,4,12,1510.22,3.0,18400,3.0,1.0
dmatdmatadd,230,4,20,1024,4600,5,12,1451.55,2.4,23000,3.0,0.8
dmatdmatadd,230,4,32,1024,7360,1,8,1565.74,8.0,7360,2.0,2.6666666666666665
dmatdmatadd,230,4,32,1024,7360,3,8,1465.41,2.6666666666666665,22080,2.0,0.8888888888888888
dmatdmatadd,230,4,4,1024,920,6,58,1458.89,9.666666666666666,5520,14.5,3.2222222222222223
dmatdmatadd,230,4,4,1024,920,7,58,1533.62,8.285714285714286,6440,14.5,2.761904761904762
dmatdmatadd,230,4,4,1024,920,8,58,1532.56,7.25,7360,14.5,2.4166666666666665
dmatdmatadd,230,4,4,1024,920,9,58,1555.38,6.444444444444445,8280,14.5,2.1481481481481484
dmatdmatadd,230,4,4,1024,920,10,58,1556.05,5.8,9200,14.5,1.9333333333333333
dmatdmatadd,230,4,4,1024,920,20,58,1484.1,2.9,18400,14.5,0.9666666666666667
dmatdmatadd,230,4,4,256,920,6,58,1480.71,9.666666666666666,5520,14.5,3.2222222222222223
dmatdmatadd,230,4,4,256,920,7,58,1524.08,8.285714285714286,6440,14.5,2.761904761904762
dmatdmatadd,230,4,4,256,920,8,58,1537.86,7.25,7360,14.5,2.4166666666666665
dmatdmatadd,230,4,4,256,920,9,58,1566.94,6.444444444444445,8280,14.5,2.1481481481481484
dmatdmatadd,230,4,4,256,920,10,58,1532.81,5.8,9200,14.5,1.9333333333333333
dmatdmatadd,230,4,4,256,920,20,58,1436.6,2.9,18400,14.5,0.9666666666666667
dmatdmatadd,230,4,4,512,920,6,58,1490.07,9.666666666666666,5520,14.5,3.2222222222222223
dmatdmatadd,230,4,4,512,920,7,58,1536.65,8.285714285714286,6440,14.5,2.761904761904762
dmatdmatadd,230,4,4,512,920,8,58,1567.52,7.25,7360,14.5,2.4166666666666665
dmatdmatadd,230,4,4,512,920,9,58,1576.32,6.444444444444445,8280,14.5,2.1481481481481484
dmatdmatadd,230,4,4,512,920,10,58,1516.88,5.8,9200,14.5,1.9333333333333333
dmatdmatadd,230,4,4,512,920,20,58,1521.19,2.9,18400,14.5,0.9666666666666667
dmatdmatadd,230,4,8,1024,1840,3,29,1486.07,9.666666666666666,5520,7.25,3.2222222222222223
dmatdmatadd,230,4,8,1024,1840,4,29,1565.72,7.25,7360,7.25,2.4166666666666665
dmatdmatadd,230,4,8,1024,1840,5,29,1548.56,5.8,9200,7.25,1.9333333333333333
dmatdmatadd,230,4,8,1024,1840,6,29,1477.52,4.833333333333333,11040,7.25,1.6111111111111112
dmatdmatadd,230,4,8,1024,1840,9,29,1449.23,3.2222222222222223,16560,7.25,1.0740740740740742
dmatdmatadd,230,4,8,1024,1840,10,29,1496.38,2.9,18400,7.25,0.9666666666666667
dmatdmatadd,230,4,8,512,1840,3,29,1501.94,9.666666666666666,5520,7.25,3.2222222222222223
dmatdmatadd,230,4,8,512,1840,4,29,1558.11,7.25,7360,7.25,2.4166666666666665
dmatdmatadd,230,4,8,512,1840,5,29,1545.68,5.8,9200,7.25,1.9333333333333333
dmatdmatadd,230,4,8,512,1840,6,29,1428.12,4.833333333333333,11040,7.25,1.6111111111111112
dmatdmatadd,230,4,8,512,1840,7,29,1430.97,4.142857142857143,12880,7.25,1.380952380952381
dmatdmatadd,230,4,8,512,1840,9,29,1430.74,3.2222222222222223,16560,7.25,1.0740740740740742
dmatdmatadd,230,4,8,512,1840,10,29,1470.75,2.9,18400,7.25,0.9666666666666667
dmatdmatadd,264,4,12,1024,3168,2,22,1725.84,11.0,6336,5.5,3.6666666666666665
dmatdmatadd,264,4,12,1024,3168,3,22,1803.57,7.333333333333333,9504,5.5,2.4444444444444446
dmatdmatadd,264,4,12,1024,3168,4,22,1717.59,5.5,12672,5.5,1.8333333333333333
dmatdmatadd,264,4,12,1024,3168,5,22,1684.44,4.4,15840,5.5,1.4666666666666666
dmatdmatadd,264,4,16,1024,4224,2,17,1775.4,8.5,8448,4.25,2.8333333333333335
dmatdmatadd,264,4,16,1024,4224,3,17,1720.91,5.666666666666667,12672,4.25,1.8888888888888888
dmatdmatadd,264,4,16,1024,4224,4,17,1655.66,4.25,16896,4.25,1.4166666666666667
